51.3333,6.98842e-006,1.52008e-006,7.15183e-006
51.5556,7.03197e-006,1.52399e-006,7.19522e-006
51.7778,7.07587e-006,1.52768e-006,7.2389e-006
52,7.1201e-006,1.53115e-006,7.28287e-006
52.2222,7.16468e-006,1.53439e-006,7.32714e-006
52.4444,7.20959e-006,1.5374e-006,7.37169e-006
52.6667,7.25485e-006,1.54017e-006,7.41653e-006
52.8889,7.30044e-006,1.54271e-006,7.46166e-006
53.1111,7.34638e-006,1.54501e-006,7.50708e-006
53.3333,7.39264e-006,1.54706e-006,7.55279e-006
53.5556,7.43925e-006,1.54887e-006,7.59878e-006
53.7778,7.48619e-006,1.55043e-006,7.64505e-006
54,7.53346e-006,1.55174e-006,7.69161e-006
54.2222,7.58107e-006,1.55279e-006,7.73846e-006
54.4444,7.629e-006,1.55358e-006,7.78558e-006
54.6667,7.67727e-006,1.55412e-006,7.83299e-006
54.8889,7.72587e-006,1.55438e-006,7.88069e-006
55.1111,7.7748e-006,1.55438e-006,7.92866e-006
55.3333,7.82405e-006,1.55412e-006,7.97691e-006
55.5556,7.87364e-006,1.55357e-006,8.02544e-006
55.7778,7.92354e-006,1.55276e-006,8.07426e-006
56,7.97378e-006,1.55166e-006,8.12335e-006
56.2222,8.02433e-006,1.55028e-006,8.17271e-006
56.4444,8.07521e-006,1.54862e-006,8.22236e-006
56.6667,8.1264e-006,1.54667e-006,8.27228e-006
56.8889,8.17792e-006,1.54443e-006,8.32248e-006
57.1111,8.22975e-006,1.5419e-006,8.37295e-006
57.3333,8.28191e-006,1.53907e-006,8.4237e-006
57.5556,8.33437e-006,1.53595e-006,8.47472e-006
57.7778,8.38715e-006,1.53252e-006,8.52602e-006
58,8.44024e-006,1.52879e-006,8.57758e-006
58.2222,8.49365e-006,1.52476e-006,8.62942e-006
58.4444,8.54736e-006,1.52042e-006,8.68154e-006
58.6667,8.60139e-006,1.51576e-006,8.73392e-006
58.8889,8.65571e-006,1.51079e-006,8.78657e-006
59.1111,8.71035e-006,1.50551e-006,8.8395e-006
59.3333,8.76529e-006,1.4999e-006,8.89269e-006
59.5556,8.82053e-006,1.49398e-006,8.94616e-006
59.7778,8.87607e-006,1.48773e-006,8.99989e-006
60,8.93191e-006,1.48115e-006,9.05389e-006
60.2222,8.98805e-006,1.47425e-006,9.10815e-006
60.4444,9.04449e-006,1.46701e-006,9.16269e-006
60.6667,9.10122e-006,1.45944e-006,9.21749e-006
60.8889,9.15824e-006,1.45154e-006,9.27256e-006
61.1111,9.21556e-006,1.44329e-006,9.32789e-006
61.3333,9.27316e-006,1.43471e-006,9.38349e-006
61.5556,9.33105e-006,1.42578e-006,9.43935e-006
61.7778,9.38923e-006,1.41651e-006,9.49548e-006
62,9.4477e-006,1.40689e-006,9.55187e-006
62.2222,9.50644e-006,1.39692e-006,9.60853e-006
62.4444,9.56547e-006,1.3866e-006,9.66545e-006
62.6667,9.62478e-006,1.37592e-006,9.72263e-006
62.8889,9.68437e-006,1.36489e-006,9.78008e-006
63.1111,9.74423e-006,1.3535e-006,9.83778e-006
63.3333,9.80437e-006,1.34175e-006,9.89575e-006
63.5556,9.86478e-006,1.32964e-006,9.95398e-006
63.7778,9.92546e-006,1.31717e-006,1.00125e-005
64,9.98641e-006,1.30432e-006,1.00712e-005
64.2222,1.00476e-005,1.29111e-006,1.01302e-005
64.4444,1.01091e-005,1.27753e-006,1.01895e-005
64.6667,1.01709e-005,1.26358e-006,1.02491e-005
64.8889,1.02329e-005,1.24926e-006,1.03089e-005
65.1111,1.02952e-005,1.23455e-006,1.03689e-005
65.3333,1.03577e-005,1.21947e-006,1.04292e-005
65.5556,1.04205e-005,1.20402e-006,1.04898e-005
65.7778,1.04835e-005,1.18818e-006,1.05506e-005
66,1.05468e-005,1.17195e-006,1.06117e-005
66.2222,1.06104e-005,1.15535e-006,1.06731e-005
66.4444,1.06742e-005,1.13835e-006,1.07347e-005
66.6667,1.07382e-005,1.12097e-006,1.07966e-005
