-0.075,0.670418,0
-0.065625,0.63305,0
-0.05625,0.597764,0
-0.046875,0.564445,0
-0.0375,0.532984,0
-0.028125,0.503276,0
-0.01875,0.475224,0
-0.009375,0.448736,0
0.,0.423724,0
0.009375,0.400106,0
0.01875,0.377804,0
0.028125,0.356746,0
0.0375,0.336861,0
0.046875,0.318085,0
0.05625,0.300355,0
0.065625,0.283614,0
