40.4444,7.79357e-007,1.86804e-008,7.79581e-007
41.2222,7.79005e-007,2.04846e-008,7.79274e-007
42,7.78646e-007,2.2393e-008,7.78968e-007
42.7778,7.78281e-007,2.44093e-008,7.78664e-007
43.5556,7.7791e-007,2.65373e-008,7.78362e-007
44.3333,7.77531e-007,2.87806e-008,7.78063e-007
45.1111,7.77145e-007,3.1143e-008,7.77769e-007
45.8889,7.76751e-007,3.36282e-008,7.77479e-007
46.6667,7.76348e-007,3.62398e-008,7.77194e-007
47.4444,7.75937e-007,3.89817e-008,7.76915e-007
48.2222,7.75516e-007,4.18575e-008,7.76645e-007
49,7.75085e-007,4.48708e-008,7.76382e-007
49.7778,7.74643e-007,4.80254e-008,7.7613e-007
50.5556,7.74189e-007,5.1325e-008,7.75889e-007
51.3333,7.73724e-007,5.47732e-008,7.75661e-007
52.1111,7.73246e-007,5.83737e-008,7.75447e-007
52.8889,7.72755e-007,6.21301e-008,7.75249e-007
53.6667,7.7225e-007,6.60462e-008,7.75069e-007
54.4444,7.7173e-007,7.01255e-008,7.7491e-007
55.2222,7.71194e-007,7.43718e-008,7.74772e-007
56,7.70642e-007,7.87887e-008,7.7466e-007
56.7778,7.70073e-007,8.33798e-008,7.74574e-007
57.5556,7.69486e-007,8.81487e-008,7.74518e-007
58.3333,7.6888e-007,9.3099e-008,7.74495e-007
59.1111,7.68253e-007,9.82345e-008,7.74508e-007
59.8889,7.67606e-007,1.03559e-007,7.7456e-007
60.6667,7.66937e-007,1.09075e-007,7.74654e-007
61.4444,7.66245e-007,1.14787e-007,7.74795e-007
62.2222,7.65529e-007,1.20699e-007,7.74985e-007
63,7.64787e-007,1.26814e-007,7.7523e-007
63.7778,7.6402e-007,1.33136e-007,7.75533e-007
64.5556,7.63224e-007,1.39667e-007,7.75898e-007
65.3333,7.624e-007,1.46413e-007,7.76332e-007
66.1111,7.61547e-007,1.53376e-007,7.76838e-007
66.8889,7.60661e-007,1.60559e-007,7.77422e-007
67.6667,7.59743e-007,1.67967e-007,7.78089e-007
68.4444,7.58791e-007,1.75603e-007,7.78845e-007
69.2222,7.57803e-007,1.8347e-007,7.79697e-007
70,7.56779e-007,1.91572e-007,7.8065e-007
70.7778,7.55715e-007,1.99913e-007,7.8171e-007
71.5556,7.54612e-007,2.08495e-007,7.82885e-007
72.3333,7.53466e-007,2.17323e-007,7.84181e-007
73.1111,7.52277e-007,2.26399e-007,7.85606e-007
73.8889,7.51043e-007,2.35728e-007,7.87168e-007
74.6667,7.49761e-007,2.45312e-007,7.88873e-007
75.4444,7.48431e-007,2.55156e-007,7.9073e-007
76.2222,7.4705e-007,2.65262e-007,7.92746e-007
77,7.45615e-007,2.75633e-007,7.94932e-007
77.7778,7.44126e-007,2.86274e-007,7.97294e-007
78.5556,7.42581e-007,2.97188e-007,7.99841e-007
79.3333,7.40975e-007,3.08377e-007,8.02584e-007
80.1111,7.39309e-007,3.19846e-007,8.0553e-007
80.8889,7.37579e-007,3.31597e-007,8.0869e-007
81.6667,7.35783e-007,3.43635e-007,8.12072e-007
82.4444,7.33919e-007,3.55961e-007,8.15687e-007
83.2222,7.31984e-007,3.6858e-007,8.19543e-007
84,7.29975e-007,3.81494e-007,8.23651e-007
84.7778,7.27891e-007,3.94708e-007,8.28021e-007
85.5556,7.25728e-007,4.08223e-007,8.32662e-007
86.3333,7.23483e-007,4.22044e-007,8.37585e-007
87.1111,7.21154e-007,4.36173e-007,8.42799e-007
87.8889,7.18739e-007,4.50614e-007,8.48315e-007
88.6667,7.16233e-007,4.6537e-007,8.54142e-007
89.4444,7.13633e-007,4.80443e-007,8.6029e-007
90.2222,7.10938e-007,4.95837e-007,8.66768e-007
91,7.08143e-007,5.11556e-007,8.73588e-007
91.7778,7.05245e-007,5.27601e-007,8.80757e-007
92.5556,7.02241e-007,5.43976e-007,8.88286e-007
93.3333,6.99127e-007,5.60684e-007,8.96184e-007
94.1111,6.959e-007,5.77729e-007,9.0446e-007
94.8889,6.92556e-007,5.95111e-007,9.13122e-007
95.6667,6.89091e-007,6.12836e-007,9.22179e-007
96.4444,6.85502e-007,6.30905e-007,9.31641e-007
97.2222,6.81785e-007,6.49322e-007,9.41514e-007
98,6.77935e-007,6.68089e-007,9.51808e-007
98.7778,6.73948e-007,6.87209e-007,9.62529e-007
99.5556,6.6982e-007,7.06684e-007,9.73685e-007
100.333,6.65548e-007,7.26518e-007,9.85283e-007
101.111,6.61126e-007,7.46713e-007,9.9733e-007
101.889,6.5655e-007,7.67272e-007,1.00983e-006
102.667,6.51815e-007,7.88196e-007,1.0228e-006
103.444,6.46917e-007,8.0949e-007,1.03623e-006
104.222,6.4185e-007,8.31155e-007,1.05014e-006
105,6.3661e-007,8.53194e-007,1.06452e-006
105.778,6.31192e-007,8.75609e-007,1.0794e-006
106.556,6.25591e-007,8.98402e-007,1.09476e-006
107.333,6.198e-007,9.21577e-007,1.11061e-006
108.111,6.13816e-007,9.45134e-007,1.12696e-006
108.889,6.07631e-007,9.69077e-007,1.14382e-006
109.667,6.01242e-007,9.93408e-007,1.16118e-006
110.444,5.94641e-007,1.01813e-006,1.17906e-006
111.222,5.87823e-007,1.04324e-006,1.19745e-006
112,5.80782e-007,1.06875e-006,1.21636e-006
112.778,5.73512e-007,1.09465e-006,1.23579e-006
113.556,5.66006e-007,1.12095e-006,1.25574e-006
114.333,5.58258e-007,1.14765e-006,1.27622e-006
115.111,5.50262e-007,1.17475e-006,1.29723e-006
115.889,5.4201e-007,1.20225e-006,1.31878e-006
116.667,5.33497e-007,1.23016e-006,1.34086e-006
117.444,5.24714e-007,1.25847e-006,1.36348e-006
118.222,5.15656e-007,1.28719e-006,1.38664e-006
119,5.06314e-007,1.31632e-006,1.41034e-006
119.778,4.96681e-007,1.34587e-006,1.43459e-006
120.556,4.8675e-007,1.37582e-006,1.45938e-006
121.333,4.76513e-007,1.40619e-006,1.48473e-006
122.111,4.65962e-007,1.43697e-006,1.51063e-006
122.889,4.5509e-007,1.46816e-006,1.53708e-006
123.667,4.43887e-007,1.49978e-006,1.56409e-006
124.444,4.32347e-007,1.53181e-006,1.59165e-006
125.222,4.20459e-007,1.56425e-006,1.61978e-006
126,4.08217e-007,1.59712e-006,1.64847e-006
126.778,3.9561e-007,1.63041e-006,1.67772e-006
127.556,3.8263e-007,1.66411e-006,1.70754e-006
128.333,3.69268e-007,1.69824e-006,1.73792e-006
129.111,3.55515e-007,1.73279e-006,1.76888e-006
129.889,3.41361e-007,1.76776e-006,1.80041e-006
130.667,3.26796e-007,1.80314e-006,1.83252e-006
131.444,3.11811e-007,1.83895e-006,1.8652e-006
132.222,2.96396e-007,1.87518e-006,1.89846e-006
133,2.80541e-007,1.91183e-006,1.93231e-006
133.778,2.64235e-007,1.94891e-006,1.96674e-006
134.556,2.47468e-007,1.9864e-006,2.00175e-006
135.333,2.30229e-007,2.02431e-006,2.03736e-006
136.111,2.12508e-007,2.06263e-006,2.07355e-006
136.889,1.94293e-007,2.10138e-006,2.11034e-006
137.667,1.75573e-007,2.14054e-006,2.14773e-006
138.444,1.56336e-007,2.18012e-006,2.18572e-006
139.222,1.36572e-007,2.22011e-006,2.22431e-006
140,1.16268e-007,2.26051e-006,2.2635e-006
140.778,9.54121e-008,2.30133e-006,2.3033e-006
141.556,7.39925e-008,2.34255e-006,2.34372e-006
142.333,5.19966e-008,2.38418e-006,2.38475e-006
143.111,2.94119e-008,2.42621e-006,2.42639e-006
143.889,6.22555e-009,2.46865e-006,2.46866e-006
144.667,-1.75753e-008,2.51149e-006,2.51155e-006
145.444,-4.2004e-008,2.55472e-006,2.55507e-006
146.222,-6.70737e-008,2.59835e-006,2.59922e-006
147,-9.27981e-008,2.64237e-006,2.644e-006
147.778,-1.19191e-007,2.68678e-006,2.68942e-006
148.556,-1.46266e-007,2.73158e-006,2.73549e-006
149.333,-1.74038e-007,2.77675e-006,2.7822e-006
150.111,-2.02521e-007,2.8223e-006,2.82956e-006
150.889,-2.3173e-007,2.86823e-006,2.87757e-006
151.667,-2.61679e-007,2.91452e-006,2.92625e-006
152.444,-2.92384e-007,2.96118e-006,2.97558e-006
153.222,-3.23859e-007,3.0082e-006,3.02558e-006
154,-3.56121e-007,3.05557e-006,3.07625e-006
154.778,-3.89184e-007,3.10329e-006,3.1276e-006
155.556,-4.23065e-007,3.15136e-006,3.17963e-006
156.333,-4.5778e-007,3.19976e-006,3.23234e-006
157.111,-4.93345e-007,3.2485e-006,3.28574e-006
157.889,-5.29776e-007,3.29755e-006,3.33984e-006
158.667,-5.67091e-007,3.34693e-006,3.39464e-006
159.444,-6.05306e-007,3.39662e-006,3.45013e-006
160.222,-6.44438e-007,3.44661e-006,3.50634e-006
161,-6.84505e-007,3.4969e-006,3.56327e-006
161.778,-7.25524e-007,3.54748e-006,3.62091e-006
162.556,-7.67513e-007,3.59834e-006,3.67928e-006
163.333,-8.1049e-007,3.64947e-006,3.73839e-006
164.111,-8.54472e-007,3.70086e-006,3.79822e-006
164.889,-8.9948e-007,3.75251e-006,3.85881e-006
165.667,-9.4553e-007,3.8044e-006,3.92014e-006
166.444,-9.92642e-007,3.85652e-006,3.98222e-006
167.222,-1.04083e-006,3.90887e-006,4.04507e-006
168,-1.09013e-006,3.96142e-006,4.10868e-006
168.778,-1.14054e-006,4.01418e-006,4.17307e-006
169.556,-1.19209e-006,4.06713e-006,4.23823e-006
170.333,-1.2448e-006,4.12025e-006,4.30419e-006
171.111,-1.29868e-006,4.17354e-006,4.37093e-006
171.889,-1.35377e-006,4.22698e-006,4.43848e-006
172.667,-1.41007e-006,4.28056e-006,4.50683e-006
173.444,-1.46761e-006,4.33426e-006,4.57599e-006
174.222,-1.52641e-006,4.38807e-006,4.64598e-006
175,-1.5865e-006,4.44198e-006,4.71679e-006
175.778,-1.64788e-006,4.49596e-006,4.78844e-006
176.556,-1.71058e-006,4.55001e-006,4.86093e-006
177.333,-1.77463e-006,4.6041e-006,4.93427e-006
178.111,-1.84004e-006,4.65822e-006,5.00847e-006
178.889,-1.90683e-006,4.71236e-006,5.08353e-006
179.667,-1.97504e-006,4.76648e-006,5.15947e-006
180.444,-2.04467e-006,4.82058e-006,5.23628e-006
181.222,-2.11575e-006,4.87463e-006,5.31399e-006
182,-2.18814e-006,4.9285e-006,5.3924e-006
182.778,-2.26111e-006,4.9816e-006,5.47074e-006
183.556,-2.33407e-006,5.03351e-006,5.54834e-006
184.333,-2.40698e-006,5.08419e-006,5.62518e-006
185.111,-2.4798e-006,5.13365e-006,5.70121e-006
185.889,-2.55249e-006,5.18186e-006,5.7764e-006
186.667,-2.62499e-006,5.2288e-006,5.85072e-006
187.444,-2.69727e-006,5.27448e-006,5.92413e-006
188.222,-2.76926e-006,5.31887e-006,5.99659e-006
189,-2.84093e-006,5.36196e-006,6.06807e-006
189.778,-2.91222e-006,5.40375e-006,6.13853e-006
190.556,-2.98308e-006,5.44422e-006,6.20793e-006
191.333,-3.05345e-006,5.48338e-006,6.27623e-006
192.111,-3.12328e-006,5.52121e-006,6.34339e-006
192.889,-3.19251e-006,5.55771e-006,6.40939e-006
193.667,-3.26108e-006,5.59289e-006,6.47418e-006
194.444,-3.32892e-006,5.62672e-006,6.53772e-006
195.222,-3.39598e-006,5.65923e-006,6.59997e-006
196,-3.4622e-006,5.69041e-006,6.6609e-006
196.778,-3.52751e-006,5.72025e-006,6.72046e-006
197.556,-3.59184e-006,5.74878e-006,6.77862e-006
198.333,-3.65513e-006,5.77598e-006,6.83535e-006
199.111,-3.71731e-006,5.80188e-006,6.89059e-006
199.889,-3.77831e-006,5.82647e-006,6.94431e-006
200.667,-3.83807e-006,5.84978e-006,6.99648e-006
201.444,-3.89651e-006,5.8718e-006,7.04705e-006
202.222,-3.95356e-006,5.89256e-006,7.09598e-006
203,-4.00916e-006,5.91208e-006,7.14325e-006
203.778,-4.06322e-006,5.93035e-006,7.1888e-006
204.556,-4.11567e-006,5.94742e-006,7.2326e-006
205.333,-4.16645e-006,5.96329e-006,7.27462e-006
206.111,-4.21548e-006,5.97798e-006,7.31482e-006
206.889,-4.26268e-006,5.99153e-006,7.35315e-006
207.667,-4.30799e-006,6.00395e-006,7.3896e-006
208.444,-4.35132e-006,6.01527e-006,7.42411e-006
209.222,-4.3926e-006,6.02551e-006,7.45666e-006
210,-4.43176e-006,6.03472e-006,7.48721e-006
210.778,-4.46872e-006,6.04291e-006,7.51573e-006
211.556,-4.50341e-006,6.05011e-006,7.54218e-006
212.333,-4.53575e-006,6.05637e-006,7.56655e-006
213.111,-4.56568e-006,6.06171e-006,7.58879e-006
213.889,-4.59311e-006,6.06617e-006,7.60888e-006
214.667,-4.61798e-006,6.06979e-006,7.6268e-006
215.444,-4.64021e-006,6.0726e-006,7.64251e-006
216.222,-4.65972e-006,6.07465e-006,7.656e-006
217,-4.67646e-006,6.07597e-006,7.66724e-006
217.778,-4.69034e-006,6.0766e-006,7.67622e-006
218.556,-4.7013e-006,6.07659e-006,7.68291e-006
219.333,-4.70927e-006,6.07597e-006,7.68731e-006
220.111,-4.71419e-006,6.0748e-006,7.68939e-006
220.889,-4.71597e-006,6.07312e-006,7.68916e-006
