0.,120.18562176291216
6.000014030609981,120.18363272116447
11.999987954174303,120.17757067660162
18.000001984784284,120.16715082300551
24.000016015394266,120.15237202662249
29.99998993895859,120.13266413662777
36.00000396956857,120.10774039627262
42.00009821426986,120.07702875216032
48.00011224487985,120.03976611968716
54.00012627548983,119.9952823376982
60.00014030609981,119.94281011636552
66.00015433670978,119.88129445542347
72.00016836731977,119.80977130265815
78.00018239792976,119.72698671156455
84.00019642853972,119.63177546143207
89.99980938869314,119.52258401065365
95.99982341930311,119.39813458834965
101.99983744991309,119.25666128143313
107.99985148052306,119.09657412769124
113.99986551113305,118.91597915894384
119.99987954174303,118.71286498743795
125.999893572353,118.4850982489214
131.999907602963,118.23061085150951
137.99992163357297,117.94681702918834
143.99993566418297,117.63137570683124
149.99994969479295,117.28160503852781
155.99996372540292,116.89466496649432
161.99997775601287,116.46783932574067
167.99999178662287,115.99813636547563
174.00000581723287,115.48237147303985
185.99999418276713,114.30074500634584
192.00000821337713,113.62871441548606
198.00002224398713,112.89865421117624
204.00003627459708,112.10800917695526
210.00005030520705,111.25446448431525
216.00006433581706,110.33614771863654
222.00007836642703,109.35194755061215
228.000092397037,108.30132912121654
234.000106427647,107.18499444568675
240.00012045825702,106.00462588309398
246.00013448886696,104.76305736654001
252.00014851947694,103.46501721972838
258.00016255008694,102.11648980131946
264.0001765806969,100.72539291274232
270.0001906113069,99.30117223264874
275.9998035714603,97.85529470135607
281.99981760207027,96.40083878831676
287.99983163268024,94.95251701601023
293.9998456632902,93.5261950872355
299.9998596939002,92.13895730343026
305.99987372451017,90.80889294827571
311.9998877551202,89.55444033710371
317.9999017857301,88.39363031902161
323.9999960304314,87.34466470731958
330.0000100610414,86.42426233503993
335.9999839846057,85.64786668533687
341.99999801521574,85.02906274316642
348.0000120458257,84.57871261882272
353.99998596939,84.3051874355398
360.,84.21345448891134
366.00001403061,84.3051874355398
371.9999879541743,84.57871261882272
378.00000198478426,85.02906274316642
384.0000160153943,85.64786668533687
389.9999899389586,86.42426233503993
396.0000039695686,87.34466470731958
402.0000982142699,88.39363031902161
408.00011224487986,89.55444033710371
414.00012627548983,90.80889294827571
420.00014030609987,92.13895730343026
426.0001543367098,93.5261950872355
432.00016836731976,94.95251701601023
438.0001823979298,96.40083878831676
444.00019642853977,97.85529470135607
449.99980938869317,99.30117223264874
455.9998234193031,100.72539291274232
461.99983744991306,102.11648980131946
467.9998514805231,103.46501721972838
473.99986551113307,104.76305736654001
479.99987954174304,106.00462588309398
485.9998935723531,107.18499444568675
491.999907602963,108.30132912121654
497.99992163357297,109.35194755061215
503.99993566418294,110.33614771863654
509.999949694793,111.25446448431525
515.999963725403,112.10800917695526
521.9999777560129,112.89865421117624
527.9999917866229,113.62871441548606
534.0000058172329,114.30074500634584
545.9999941827672,115.48237147303985
552.0000082133771,115.99813636547563
558.0000222439871,116.46783932574067
564.000036274597,116.89466496649432
570.0000503052071,117.28160503852781
576.0000643358171,117.63137570683124
582.000078366427,117.94681702918834
588.0000923970371,118.23061085150951
594.000106427647,118.4850982489214
600.000120458257,118.71286498743795
606.0001344888669,118.91597915894384
612.000148519477,119.09657412769124
618.000162550087,119.25666128143313
624.0001765806969,119.39813458834965
630.000190611307,119.52258401065365
635.9998035714602,119.63177546143207
641.9998176020703,119.72698671156455
647.9998316326802,119.80977130265815
653.9998456632902,119.88129445542347
659.9998596939002,119.94281011636552
665.9998737245103,119.9952823376982
671.9998877551202,120.03976611968716
677.9999017857301,120.07702875216032
683.9999960304315,120.10774039627262
690.0000100610415,120.13266413662777
695.9999839846057,120.15237202662249
701.9999980152157,120.16715082300551
708.0000120458257,120.17757067660162
713.9999859693901,120.18363272116447
720.,120.18562176291216
